url,course_name,provider_name,category,description,,
https://www.pluralsight.com/courses/prince2-2017-plans-theme,PRINCE2® - The Plans Theme,Pluralsight,business,This course is a deep dive into the PRINCE2® plans theme. This course will teach you all about the product-based PRINCE2® planning approach that will help you to improve the planning process in your projects.,,
https://www.pluralsight.com/courses/an-alpha-pack-zbrush-2192,Creating an Alpha Pack in ZBrush,Pluralsight,arts_and_design,"Throughout these lessons, wex27ll look at ways of generating and using alphas and masks to detail geometry. Software required: Maya 2015, ZBrush 4R7, Photoshop CS6, Bitmap 2 Material, xNormal.",,
https://www.pluralsight.com/courses/comptia-security-plus-sy0-401-application-data-host-security,"CompTIA Security+ (SY0-401) Application, Data, and Host Security",Pluralsight,computer_science,"CompTIA Security+ (2014 Objectives): Domain 4 - Application, Data, and Host Security.",,
https://www.pluralsight.com/courses/adobe-experience-design-cc-first-look,Adobe Experience Design CC: First Look,Pluralsight,arts_and_design,An update to this course has been published and is found at https://app.pluralsight.com/library/courses/experience-design-cc-fundamentals/table-of-contents. This course will no longer be updated. For the most updated version please visit the link above.,,
https://www.pluralsight.com/courses/asp-dot-net-core-security-understanding,Understanding ASP.NET Core Security,Pluralsight,computer_science,"This course has been updated to explain security in ASP.NET Core 2. ASP.NET Core security shouldnx27t be an afterthought when designing an application. Learn how to mitigate common attacks and implement encryption, authentication, and authorization.
",,
https://www.pluralsight.com/courses/winjs-fundamentals,WinJS Fundamentals,Pluralsight,computer_science,WinJS is a framework available to use for every Windows 8 Javascript application. This course will introduce fundamental parts of this framework and show how they can be used.,,
https://www.pluralsight.com/courses/modeling-impressive-arch-exteriors-3ds-max-v-ray-1770,Modeling Impressive Architectural Exteriors in 3ds Max and V-Ray,Pluralsight,arts_and_design,"Throughout these lessons wex27ll learn how to model a detailed architectural house from 2D CAD plans and optimize it for a fast and impressive presentation rendering. Software required: 3ds Max 2012, V-Ray 2.0, AutoCAD 2013, Photoshop CS4.",,
https://www.pluralsight.com/courses/character-skin-weighting-techniques-maya-2391,Character Skin-Weighting Techniques in Maya,Pluralsight,arts_and_design,"Throughout these lessons, we will build a skeleton for our character model, learn about joint orientations and their impact on deformations, and skin-weight the entire character from beginning to end. Software required: Maya 2015.",,
https://www.pluralsight.com/courses/sqlserver-building-multi-instance-asynchronous-applications,SQL Server: Building Multi-instance Asynchronous Applications,Pluralsight,computer_science,Learn how to use Service Broker to send messages between databases in a single instance or between multiple instances. This course is applicable to all versions of SQL server and is aimed at application and database developers.,,
https://www.pluralsight.com/courses/microsoft-azure-identity-application-network-services,"Identity, Application, and Network Services on Microsoft Azure",Pluralsight,computer_science,"This course prepares developers for the x22manage identity, application, and network servicesx22 portion of the Microsoft 70-532 Developing Microsoft Azure Solutions exam. By the end of this course, you will be able to gain the certification, and be up to speed with integrating the identity and messaging services available. Start today!",,
https://www.pluralsight.com/courses/visual-studio-2017-essentials-beyond,Visual Studio 2017 Essentials and Beyond,Pluralsight,arts_and_design,"Get a fundamental introduction to Visual Studio 2017 in our essentials course, where youx27ll explore productivity boosters to make writing code easier and fun.",,
https://www.pluralsight.com/courses/apex-fundamental-coding,Apex Academy: Fundamental Salesforce Coding Techniques,Pluralsight,computer_science,"In this Salesforce course, youx27ll learn the six core Apex tools: variables, collections, dot notation, IF statements, loops, and DML. Sign up today!",,
https://www.pluralsight.com/courses/vmware-workstation-9-it-admin,VMware Workstation 9 for the IT Admin,Pluralsight,computer_science,"Learn the inner workings of VMware Workstation, including configuring virtual machines, access VMs remotely, and how to download and deploy VMs.",,
https://www.pluralsight.com/courses/design-patterns-cpp-structural-adapter-decorator,Design Patterns in C++: Structural - Adapter to Decorator,Pluralsight,computer_science,"If youx27re a developer or architect, you need to know how to recognize and apply design patterns in your work. This course will teach you about structural design patterns in modern C++, including the Adapter, Bridge, Composite and Decorator patterns.",,
https://www.pluralsight.com/courses/windows-server-2012-adv-infrastructure-management,Windows Server 2012 Advanced Infrastructure Management,Pluralsight,computer_science,"In this course, youx27ll explore the technologies available to you when you design the patching, updating, and monitoring of your Windows Server 2012 deployment.",,
https://www.pluralsight.com/courses/implementing-virtual-networks-azure-infrastructure-70-533,Pre 2017 - Implementing Virtual Networks for Azure Infrastructure (70-533),Pluralsight,computer_science,"This course covers every single topic from the x22Implement Virtual Networksx22 objective domain from Microsoft Exam 70-533, Implementing Microsoft Azure Infrastructure Solutions.",,
https://www.pluralsight.com/courses/threat-modeling-fundamentals,Threat Modeling Fundamentals,Pluralsight,computer_science,Threat modeling can help mitigate security risks in an application in a repeatable and efficient way. This course teaches you the fundamentals of threat modeling and what the different approaches and methodologies are.,,
https://www.pluralsight.com/courses/sqlserver-basicxevents,SQL Server: Introduction to Extended Events,Pluralsight,computer_science,"Learn how to use Extended Events to perform analysis and troubleshooting on SQL Server using either Transact-SQL or the Extended Events UIs. Applicable for developers, DBAs and anyone who uses SQL Server from SQL Server 2008 onwards.",,
https://www.pluralsight.com/courses/real-time-web-applications,Real-time Web Applications,Pluralsight,computer_science,"At the end of this course you will have a concrete understanding of what real-time web applications are, which technologies are used to create these applications, and how to create them using HTML5 WebSockets.",,
https://www.pluralsight.com/courses/aws-certified-solutions-architect-professional,AWS Certified Solutions Architect - Professional,Pluralsight,arts_and_design,"AWS is the most popular and most widely used IaaS cloud in the world. This course will teach you advanced design principles, including strategies for consolidated billing, AWS cross account access, and various connectivity methods to AWS.",,
https://www.pluralsight.com/courses/windows-server-2008-powershell-services,Windows Server 2008 Admin with PowerShell Services x26 File Systems,Pluralsight,computer_science,Part 2 of 3 in the Windows Server 2008 PowerShell series. This course is aimed at teaching Windows administrators a broad range of management tasks using Windows PowerShell 2.0.,,
https://www.pluralsight.com/courses/windows-server-2008-server-administrator-pt3,Windows Server 2008 Server Administrator (70-646): Part 3,Pluralsight,computer_science,"Part 3 of 4 in the Windows Server 2008 Server Administrator (70-646) series. This Windows Server 2008 Server Administrator course will teach you to install, deploy, delegate, update, and secure your Windows Server 2008 computers.",,
https://www.pluralsight.com/courses/designing-creature-3d-photoshop-330,Designing a Creature for 3D in Photoshop,Pluralsight,arts_and_design,"In this series of lessons, we will focus on designing a creature which will later be modeled in 3D. Software required: Photoshop CS4.",,
https://www.pluralsight.com/courses/vmware-server,VMware Server,Pluralsight,computer_science,This course will teach you all about VMware Server.,,
https://www.pluralsight.com/courses/azure-creating-dmz,Creating a DMZ in Azure,Pluralsight,computer_science,"Even the most basic Azure environment needs to be secure. In this course, you will learn how to create a DMZ using the native functionality in Azure.",,
https://www.pluralsight.com/courses/code-school-real-time-web-with-nodejs,Code School: Real-time Web with Node.js,Pluralsight,computer_science,"Build lightweight, real-time applications with Node.js.",,
https://www.pluralsight.com/courses/server-hardware,Understanding Server Hardware,Pluralsight,computer_science,"Learn how to identify your current servers and processors, evaluate different servers for performance, choose the most appropriate new server for your budget, and maintain server hardware; applicable to anyone who uses servers or is responsible for evaluating and choosing new servers",,
https://www.pluralsight.com/courses/secure-form-acrobat-dc-2177,Creating a Secure Form with Acrobat DC,Pluralsight,personal_development,"In this series of tutorials, we will be learning that therex27s more to Acrobat than just looking at PDFs. Software required: Acrobat DC.",,
https://www.pluralsight.com/courses/docker-visual-studio-2017-windows,Introduction to Docker on Windows with Visual Studio 2017,Pluralsight,arts_and_design,Learn how to use Docker and build containers to run new or existing workloads with the Intro to Docker on Windows with Visual Studio 2017. Start Today!,,
https://www.pluralsight.com/courses/photoshop-cc-working-curves,Photoshop CC Working with Curves,Pluralsight,arts_and_design,"The curves adjustment in Photoshop is the most detailed way to adjust color values of an image. In this course, youx27ll gain an understanding of color theory, and how it applies to image manipulation, automation, and color correction in Photoshop. Software required: Photoshop CC.",,
https://www.pluralsight.com/courses/environment-modeling-concepts-3ds-max-1034,Environment Modeling Concepts in 3ds Max,Pluralsight,arts_and_design,"In this series of 3ds Max tutorials, we will discuss the concepts, techniques, and tools involved in modeling props, environments, and sets. Software required: 3ds Max 2013.",,
https://www.pluralsight.com/courses/post-apocalyptic-hero-char-dev-photoshop-1542,Post-Apocalyptic Hero Character Development in Photoshop,Pluralsight,computer_science,"No matter what type of project you are working on, whether it be a game or a film, one of the most important processes you will work on is designing what the hero of your story looks like. Software required: Photoshop CC v14.2.1.",,
https://www.pluralsight.com/courses/unreal-engine-introduction-C++,Introduction to C++ in Unreal Engine,Pluralsight,computer_science,"Using C++ in Unreal Engine can help coders develop awesome games. This beginners Plural Sight course, will teach you all the basics of developing in Unreal Engine using C++ and will let you implement your code in your Unreal Project. Check out the course and learn all about C++ in Unreal Engine!",,
https://www.pluralsight.com/courses/ios-auto-layout-fundamentals,iOS Auto Layout Fundamentals,Pluralsight,computer_science,"In this course, you will learn the fundamentals for Auto Layout on iOS, which will help you to build responsive interfaces that can adjust to multiple form factors on devices like the iPhone and iPad.",,
https://www.pluralsight.com/courses/play-by-play-agile-teams-doc-norton-jeremy-jarrell,Play by Play: Introducing Agile to Teams with Doc Norton and Jeremy Jarrell,Pluralsight,business,"If youx27re thinking about making the move to Agile in your organization, this course will teach you strategies and techniques for successfully adopting Agile practices in the real world.",,
https://www.pluralsight.com/courses/front-end-web-development-get-started,Front End Web Development: Get Started,Pluralsight,computer_science,Learn all the basics of front end web development.,,
https://www.pluralsight.com/courses/sccm-current-branch-install-configure-maintain-site,"SCCM Current Branch: Install, Configure, and Maintain a Primary Site",Pluralsight,arts_and_design,"Walk through the design, installation, and initial configuration of a System Center Configuration Manager Current Branch primary site in this course.",,
https://www.pluralsight.com/courses/customer-service-processes-procedures-understanding,Understanding Customer Service Processes and Procedures,Pluralsight,business,Most support centers have documented processes and flow charts. This course will provide a look into the value of help desk flow charts and FAQ procedures necessary to ensuring a successful customer experience.,,
https://www.pluralsight.com/courses/evaluating-vsphere-environment-security,Evaluating Your vSphere Environment for Best Practices and Security,Pluralsight,computer_science,"VMware vSphere is the most widely used enterprise-grade virtualization solution in the world. This course will teach you how to secure and optimize the performance of your vSphere infrastructure, leverage advanced features, and meet best practices.",,
https://www.pluralsight.com/courses/streaming-dotnet-4-5,Streaming in .NET 4.5,Pluralsight,computer_science,"Streaming provides an efficient way to process data in chunks instead of loading bulk data into an applicationx27s memory space. Itx27s almost inevitable that you will need to use streaming in your applications. However, what many developers miss is that there are different pieces to the .NET streaming architecture puzzle. This course will explain this architecture including backing store streams, decorator streams, and stream adapters.",,
https://www.pluralsight.com/courses/play-by-play-docker-web-developers-john-papa-dan-wahlin,Play by Play: Docker for Web Developers with John Papa and Dan Wahlin,Pluralsight,computer_science,"In this Play by Play, learn how to integrate Docker into your development workflow and the benefits it offers.",,
https://www.pluralsight.com/courses/incident-recovery-preparing-executing,Preparing for and Executing Incident Recovery,Pluralsight,computer_science,"Whenever an incident happens, you have to figure out the “Who, What, Where, When”. This course will help you understand how to conduct an investigation, eradicate the incident and how to build out your own CSI (Cyber-Security Investigator) Jump-Bag.",,
https://www.pluralsight.com/courses/wireless-network-penetration-testing,Wireless Network Penetration Testing,Pluralsight,computer_science,"Virtually every company has wireless networks, making for an attractive target to attackers. This course will teach you how to perform a penetration test in wireless networks.",,
https://www.pluralsight.com/courses/maya-arnold-introduction-2415,Introduction to Arnold for Maya,Pluralsight,arts_and_design,"This course is meant as a first step to learning the Arnold plugin for Maya. We will discuss basic concepts, workflows, and strategies to get you up and running quickly with this powerful renderer. Software required: Maya 2016, Arnold 1.2.5.0.",,
https://www.pluralsight.com/courses/identity-access-management-issues,The Issues of Identity and Access Management (IAM),Pluralsight,business,Learn the issues of IAM and how you can better review and understand your IAM solution. Join Pluralsight author Dale Meredith in his IAM course.,,
https://www.pluralsight.com/courses/custom-shaders-houdini-2282,Creating Custom Shaders in Houdini,Pluralsight,arts_and_design,"In this Houdini tutorial, wex27ll explore under the hood of a shading network. Software required: Houdini 15.",,
https://www.pluralsight.com/courses/alm-fundamentals,ALM with TFS 2012 Fundamentals,Pluralsight,computer_science,"This course provides an overview of Microsoftx27s Application Lifecycle Management (ALM) stack, then drills in on how to use Team Foundation Server (TFS) to support your teamx27s use of ALM best practices.",,
https://www.pluralsight.com/courses/styling-web-pages-css-designer-dreamweaver-2378,Styling Web Pages Using CSS Designer in Dreamweaver,Pluralsight,arts_and_design,"In this series of videos, we will learn how to style our web pages using the CSS Designer and Extract panels within Dreamweaver. Software required: Dreamweaver CC 2015.",,
https://www.pluralsight.com/courses/unreal-engine-4-lighting-fundamentals,Unreal Engine 4 Lighting Fundamentals,Pluralsight,computer_science,"Have you ever wanted to make your environments a little fuller, more grounded, and more believably lit? Then this is the course for you! Unreal Engine 4 Lighting Fundamentals will walk you through the different lights and light settings. ",,
https://www.pluralsight.com/courses/substance-painter-vray-3ds-max-shading-texturing-interior-architecture,Shading and Texturing Interior Architecture with Substance Painter and V-Ray for 3ds Max,Pluralsight,arts_and_design,"Setting up and creating a texturing and shading workflow is a must for any 3d artist working in interior architecture. Here, you will learn how to import and realistically texture models in Substance Painter, then import and render within 3ds Max.",,
https://www.pluralsight.com/courses/openstack-introduction,Introduction to OpenStack,Pluralsight,computer_science,"In this course, we will review OpenStack and cover the overall concepts from understanding the different projects, to comparing features with other common cloud and virtualization platforms.",,
https://www.pluralsight.com/courses/cinema-4d-dynamics-fundamentals,CINEMA 4D Dynamics Fundamentals,Pluralsight,arts_and_design,Learn to create complex collision interactions using dynamic simulations in Cinema 4D with few to no keyframes. You’ll also learn how real world properties like gravity and bounce are used to drive simulations with physically realistic results. Start Learning about Cinema 4D Studio Today!,,
https://www.pluralsight.com/courses/apple-arkit-unity-getting-started, Getting Started with Apple ARKit in Unity,Pluralsight,arts_and_design,"This course will teach you the ins and outs of using Applex27s ARKit with Unity, including tracking, hit testing, light estimation, ARKit Remote and a walkthrough of a real world application - all with detailed clips showing what each feature can do. Start learning from Pluralsight today!",,
https://www.pluralsight.com/courses/migrating-exchange-server-2016,Migrating to Exchange Server 2016,Pluralsight,computer_science,"Server migration can be time-consuming and difficult. This course will teach you how to successfully plan, run, and complete the migration of an existing Exchange Server 2010/2013 organization to Exchange Server 2016.",,
https://www.pluralsight.com/courses/code-school-rails-4-patterns,Code School: Rails 4 Patterns,Pluralsight,computer_science,Learn helpful patterns and techniques for building and maintaining complex Rails applications. Make your application easily scale in size and complexity.,,
https://www.pluralsight.com/courses/scrum-master-fundamentals-growing-team,Scrum Master Fundamentals - Growing Yourself and Your Team,Pluralsight,business,Are you a Scrum Master ready to advance your craft? This course will teach you specific strategies for coaching each member of your team and show you how to build on your experience as a Scrum Master to advance your own career to the next level.,,
https://www.pluralsight.com/courses/ionic-end-to-end,Ionic End to End,Pluralsight,computer_science,"Take this beginners course to learn all about Ionic, the hybrid mobile development platform. You will gain the necessary skills to build your own mobile applications for release on the app store. Learn how to build your own app and all the components it takes to make it successful!",,
https://www.pluralsight.com/courses/aws-developer-tools-getting-started,Getting Started with AWS Developer Tools,Pluralsight,computer_science,AWS Developer Tools are becoming the new standard in cloud development environments. This course teaches you the basics of AWS development tools.,,
https://www.pluralsight.com/courses/web-application-penetration-testing-with-burp-suite,Web Application Penetration Testing with Burp Suite,Pluralsight,computer_science,Want to learn how to use Burp beyond just the capture of requests and responses? This course helps get you up and running quickly to take advantage of all the functionality in the Burp Suite.,,
https://www.pluralsight.com/courses/guided-tour-eclipse-for-java,Eclipse Guided Tour for Java,Pluralsight,computer_science,"Learning a robust, extensible integrated development environment for Java is an essential skill. Eclipse is one that runs on Windows, macOS, and Linux. Get productive quickly and learn to leverage the power of the Eclipse Oxygen release.",,
https://www.pluralsight.com/courses/security-awareness-social-networking,Security Awareness: Social Networking,Pluralsight,computer_science,"Enhanced collaboration with other employees and customers through social media can lead to a better business, but there can be serious dangers to the business, yourself, and your family. This course teaches you how to avoid social networking attacks.",,
https://www.pluralsight.com/courses/java-web-fundamentals,Java Web Fundamentals,Pluralsight,computer_science,"To build web applications in Java, you need to understand the libraries and concepts that underly the higher level frameworks, and this course helps you to do that. The course covers writing a web application in Java using Servlets, JavaServer Pages, and tag libraries.",,
https://www.pluralsight.com/courses/google-cloud-functions-fundamentals,Google Cloud Functions Fundamentals,Pluralsight,computer_science,"In this course, you will traverse the Google Cloud Functions landscape so you can create high-quality microservices that will enhance the experience of your app or website, while avoiding the common traps associated with them.",,
https://www.pluralsight.com/courses/amazon-inspector-implementing,Implementing Amazon Inspector,Pluralsight,computer_science,Security audits can be time-consuming and complicated. This course will teach you how to implement automated auditing of your EC2 instances in AWS.,,
https://www.pluralsight.com/courses/windows-azure-infrastructure-service-introduction,Introduction to Microsoft Azure Infrastructure as a Service,Pluralsight,computer_science,This course is designed to give you everything you need to get started as a developer using the Windows Azure IaaS platform,,
https://www.pluralsight.com/courses/architecting-azure-solutions-70-534-infrastructure-networking,Architecting Azure Solutions (70-534): Infrastructure and Networking,Pluralsight,computer_science,This course addresses the x22Design Microsoft Azure Infrastructure and Networkingx22 objective of the Architecting Microsoft Azure Solutions (70-534) exam.,,
https://www.pluralsight.com/courses/construct2-fundamentals,Construct 2 Fundamentals,Pluralsight,computer_science,"Plan your game, design your game, build your game, and publish your game. Construct 2 Fundamentals will make you a cross platform game developer in no time.",,
https://www.pluralsight.com/courses/penetration-testing-automation-using-python-kali-linux,Penetration Testing Automation Using Python and Kali Linux,Pluralsight,computer_science,"Learn how to build your own automated penetration testing application using Python and Kali Linux. Also, learn how to understand software tools and how they work.",,
https://www.pluralsight.com/courses/code-school-mastering-github,Code School: Mastering GitHub,Pluralsight,computer_science,"Learn how to use GitHub - Explore repositories, forks, branches, creating issues and wikis, automation, and using the command line.",,
https://www.pluralsight.com/courses/swords-shovels-loot-system,Swords and Shovels: Loot System,Pluralsight,computer_science,Learn how to program loot drops and scriptable objects for game development in Unity and integrate to other vital game systems.,,
https://www.pluralsight.com/courses/project-scope-managing-resources-defining,Defining Project Scope and Managing Resources,Pluralsight,business,Join Pluralsight author Casey Ayers as he teaches you how to lead a team with confidence while helping you prepare for the CompTIA Project+ certification.,,
https://www.pluralsight.com/courses/android-material-design-getting-started,Getting Started with Android Material Design,Pluralsight,computer_science,"Material design is a comprehensive guide for visual, motion, and interaction design across platforms and devices. This course talks about all the important material design specifications, colors, design guidelines, and also using material widgets along with material themes.",,
https://www.pluralsight.com/courses/system-center-configuration-manager-administering-sccm,Administering System Center Configuration Manager (SCCM),Pluralsight,computer_science,System Center Configuration Manager (ConfigMgr) is the industry standard platform for deploying and managing Windows. This course will provide you with a solid foundation for administering the latest builds of ConfigMgr and Windows 10.,,
https://www.pluralsight.com/courses/azure-iot-hub-developers-getting-started,Azure IoT Hub for Developers: Getting Started,Pluralsight,computer_science,The Internet of Things (IoT) is here and brings new opportunities! This course will introduce you to Azure IoT Hub and teach you how to build solutions.,,
https://www.pluralsight.com/courses/aws-networking-deep-dive-vpc,AWS Networking Deep Dive: Virtual Private Cloud (VPC),Pluralsight,arts_and_design,"Create secure VPCs that can scale to allow workloads and connectivity. Design multi-VPC topologies, build peering connections, network address translation.",,
https://www.pluralsight.com/courses/security-geolocation-cyber-security-awareness,Cyber Security Awareness: Security by Geolocation,Pluralsight,computer_science,"With heavy dependence on wireless technology, it is important to understand that there is a geological presence associated with each signal. This course will help you trust and verify wireless signals along with other secure practices. ",,
https://www.pluralsight.com/courses/sql-server-2016-new-features-developers,SQL Server 2016 New Features for Developers,Pluralsight,computer_science,"This course teaches the new developer features in SQL Server 2016,
including Drop If Exists (DIE), SESSION_CONTEXT, dynamic data masking
(DDM), row-level security (RLS), Always Encrypted, stretch database,
temporal data, and built-in JSON support.",,
https://www.pluralsight.com/courses/bootstrap-business-application-template-mvc,Build Your Own Bootstrap Business Application Template in MVC,Pluralsight,business,This course will instruct you on how to build your own Bootstrap application template in MVC. Having your own MVC template allows you to create applications quicker and with more features.,,
https://www.pluralsight.com/courses/js4cs,JavaScript for C# Developers,Pluralsight,computer_science,"Most developers have to dive into JavaScript at some point. This course will help you map your C# skills to JavaScript. With Node.js, Web Development and WinRT all requiring JavaScript, C# developers need to know this important language.",,
https://www.pluralsight.com/courses/abts-advanced-topics,BizTalk 2006 Business Process Management,Pluralsight,computer_science,Business Process Management in BizTalk Server 2006,,
https://www.pluralsight.com/courses/appfabric-hosting,Windows Server AppFabric Hosting Fundamentals,Pluralsight,computer_science,Get a look at the enhancements to the application server for configuring and managing WCF and WF services.,,
https://www.pluralsight.com/courses/aspdotnet-mvc-advanced-topics,ASP.NET MVC Advanced Topics,Pluralsight,computer_science,"This course covers more advanced topics in ASP.NET MVC including Ajax, TDD, and best practices.",,
https://www.pluralsight.com/courses/wp7-intro,Windows Phone 7 Basics,Pluralsight,arts_and_design,The course introduces you to the basics of the Windows Phone 7 platform using Visual Studio 2010 and Blend,,
https://www.pluralsight.com/courses/scrum-master-fundamentals-foundations,Scrum Master Fundamentals - Foundations,Pluralsight,computer_science,"Agile development teams are choosing to use the Scrum framework more than ever. This course will help you become a Scrum Master by introducing the underlying values of Scrum, its relation to the broader agile approach, and the concept of sprints.",,
https://www.pluralsight.com/courses/play-by-play-modernize-with-octopus-deploy-troy-hunt-damian-brady,Play by Play: Modernizing Your Deployment Strategy with Octopus Deploy,Pluralsight,computer_science,"There are many ways software deployments can go wrong. In this Play by Play, Troy Hunt and Damian Brady share tips and tools that can ensure smooth deployments.",,
https://www.pluralsight.com/courses/linux-network-security-lpic-3-303,Linux Network Security,Pluralsight,computer_science,The need to reliably connect your computers to larger public networks has never been greater. But neither have the risks. This course will teach you how to build both active and passive protection into your network infrastructure.,,
https://www.pluralsight.com/courses/pmi-acp-agile-project-management,PMI-ACP®: Applied Agile Project Management (10 of 11),Pluralsight,business,This course will provide an understanding of the potential roles that an Agile Project Manager might play in a real-world environment. This course is part of the PMI-ACP® Agile Project Management series.,,
https://www.pluralsight.com/courses/planning-configuring-exchange-online,Planning and Configuring Exchange Online,Pluralsight,business,"Configuring Office 365 tenant and its applications is just the start of a successful deployment. Learn about mailbox migration options, the types of mailboxes found in Exchange Online, and how to create, manage, archive, and secure mailbox contents.",,
https://www.pluralsight.com/courses/breaking-down-cloud-security,Breaking Down Cloud Security,Pluralsight,computer_science,"In this course, you will be learning the basics of cloud security.",,
https://www.pluralsight.com/courses/using-onedrive-for-business,Using OneDrive for Business,Pluralsight,business,"Learn how to collaborate on documents with others, update and share files from any device, and share
and sync in the cloud using OneDrive for Business.",,
https://www.pluralsight.com/courses/azure-design-patterns-data-management-performance,Cloud Design Patterns for Azure: Data Management and Performance,Pluralsight,arts_and_design,This course will teach you the design patterns that will make your cloud applications performant and work well with data.,,
https://www.pluralsight.com/courses/sqlserver-optimizing-adhoc-statement-performance,SQL Server: Optimizing Ad Hoc Statement Performance,Pluralsight,computer_science,"When using ad hoc T-SQL statements, their performance is dependent on you choosing the correct execution method to ensure they are cached correctly and their plans are reused appropriately, and this course will show you all of that and more. This course is applicable to SQL Server developers and anyone who is responsible for writing ad hoc T-SQL statements that must perform well, from SQL Server 2005 onward",,
https://www.pluralsight.com/courses/developing-sharepoint-2013-javascript-part3,Developing SharePoint 2013 Solutions with JavaScript - Part 3,Pluralsight,computer_science,"As the capstone of the Developing SharePoint 2013 Solutions with JavaScript course series, part 3 covers two final advanced instructional topics (testing and prototypal inheritance) before delving into coverage of the most common scenarios for developing solutions in SharePoint using JavaScript.",,
https://www.pluralsight.com/courses/microsoft-azure-blob-storage-configuring-using,Configuring and Using Microsoft Azure Blob Storage,Pluralsight,data_science,"This course will teach you how to upload and access data securely using a variety of tools and code, and how to integrate with Azure Search and the Content Delivery Network.",,
https://www.pluralsight.com/courses/visual-communication-technical-diagrams,Visual Communication: Creating Engaging and Effective Technical Diagrams,Pluralsight,arts_and_design,"You have great information, you just lack a way to display it. Sound familiar? With this course, you will learn how to grab attention with visually striking diagrams.",,
https://www.pluralsight.com/courses/maya-2018-exploring,Exploring Maya 2018,Pluralsight,arts_and_design,Become familiar with the 3D application of Maya in the course Exploring Maya 2018. Get a head start on the Maya software for the year by taking the course today!,,
https://www.pluralsight.com/courses/aws-athena-get-started,Getting Started with AWS Athena,Pluralsight,computer_science,This beginners course will teach you how to use Amazons Web Services (AWS) software Athena. Begin learning about AWS Athena today!,,
https://www.pluralsight.com/courses/azure-automation-diving-deeper,Azure Automation: Diving Deeper,Pluralsight,computer_science,This course will build on your existing knowledge of Azure Automation to help you leverage this valuable and flexible tool for all kinds of tasks. You will find ways to increase your value as an IT Pro and spend more time on interesting work.,,
https://www.pluralsight.com/courses/visual-studio-mac,Visual Studio for Mac,Pluralsight,arts_and_design,"This course provides an extensive exploration of Visual Studio Mac, providing you with what you need to be as productive as possible in developing applications.",,
https://www.pluralsight.com/courses/maya-arnold-studio-lighting-techniques,Studio Lighting Techniques with Maya and Arnold,Pluralsight,arts_and_design,"Using Maya 2017 and Arnold, this course will demonstrate the principles of studio lighting and how to create a number of classic lighting set-ups. Software Required: Maya 2017 and Arnold.",,
https://www.pluralsight.com/courses/lfcs-linux-virtualization-management,LFCS: Linux Virtualization Management,Pluralsight,computer_science,"This is the final course of 7 that helps prepare you for the Linux Foundation Certified Administrator exam. As the name suggests, we delve into the world of virtualization.",,
https://www.pluralsight.com/courses/functional-architecture-fsharp,A Functional Architecture with F#,Pluralsight,computer_science,Learn how to build mainstream applications with F#.,,
https://www.pluralsight.com/courses/adodotnet-fundamentals,ADO.NET Fundamentals,Pluralsight,computer_science,"Overview of ADO.NET including SqlConnection, SqlCommand, SqlDataAdapter.",,
https://www.pluralsight.com/courses/renderman-21-substance-painter-look-development,Look Development with Substance Painter and RenderMan 21,Pluralsight,computer_science,"PBR is the current standard for rendering. This course will teach you the basics of doing look development on Substance Painter 2 and then bring all the required textures to be rendered. Software required: Maya 2017, RenderMan 21, Substance Painter 2",,
https://www.pluralsight.com/courses/inventor-essentials-multi-body-part-design,Inventor Essentials - Multi-body Part Design,Pluralsight,arts_and_design,"Multi-body Part Design allows you to model complex parts in Autodesk Inventor. This course will give you an understanding of this technique, including assembly driven solids, in part created solids, and multi-body part as a driver in your design. Software required: Autodesk Inventor 2017.",,
https://www.pluralsight.com/courses/career-survival-strategies-4devs,Career and Survival Strategies for Software Developers,Pluralsight,computer_science,What does it really mean to have a career as a software developer today?,,
https://www.pluralsight.com/courses/pester-infrastructure-testing,Infrastructure Testing with Pester,Pluralsight,computer_science,Not testing your infrastructure can be catastrophic. Learn how to prevent disaster and properly test your PowerShell and infrastructure with Pester.,,
https://www.pluralsight.com/courses/monotouch4,MonoTouch With XCode 4 and iOS 5,Pluralsight,computer_science,In this course you will learn to develop a complete iOS application using MonoTouch.,,
https://www.pluralsight.com/courses/sharepoint-2007-admin-advanced-features,SharePoint Server 2007 Administration: Advanced Features,Pluralsight,computer_science,"Part 3 of 3 in the SharePoint Server 2007 series. This hands-on course dives into both versions of SharePoint 2007 (MOSS and WSS) and shows how to deploy and configure SharePoint, use the various site building components, manage and secure SharePoint, and more.",,
https://www.pluralsight.com/courses/build-go-apps-gorilla-toolkit,Building Better Go Web Apps with the Gorilla Toolkit,Pluralsight,computer_science,This course will introduce the Gorilla Toolkit and show how each of its packages can be used to enhance a Go-powered web application.,,
https://www.pluralsight.com/courses/powershell-office-365,PowerShell for Office 365,Pluralsight,business,Take your Office 365 Administrator skills further by learning to automate repetitive tasks as well as access advanced settings using the magic of PowerShell.,,
https://www.pluralsight.com/courses/project-communications-risks-managing,Managing Project Communications and Risks,Pluralsight,business,In this fourth course of our CompTIA Project+ training series learn how to lead projects with confidence managing project communications and risks. Start today!,,
https://www.pluralsight.com/courses/illustrator-cc-print-production,Illustrator CC Print Production,Pluralsight,arts_and_design,"Designing for print can be a complicated process, but with this course, you’ll learn the basics of the printing process and how best to prepare your files for final delivery.",,
