url,course_name,provider_name,category,tags,description
https://www.linkedin.com/learning/moodle-2-5-essential-training,Moodle 2.5 Essential Training,Linkedin Learning,personal_development,"[""moodle"", ""e-learning"", ""educational_technology"", ""classroom_management""]","Teachers, learn how to create engaging courses with Moodle 2.5 and get your students excited about online learning. In this course, Moodle expert Mary Cooch shows you all the steps to creating classes for K–12 and college settings. Learn how to set up Moodle so it's just right for your classroom, add course materials (including videos, widgets, and web links), get your students enrolled, and start fostering collaborative learning with blogs and chats. Plus, learn to build quizzes, grade assignments, and get student feedback. Mary also shows you how to back up a copy of your course to use again the next year, or share with others.

"
https://www.linkedin.com/learning/moodle-2-4-essential-training,Moodle 2.4 Essential Training,Linkedin Learning,personal_development,"[""moodle"", ""e-learning"", ""educational_technology"", ""classroom_management""]","Teachers, learn how to create engaging courses with Moodle 2.4 and get your students excited about online learning. In this course, Moodle expert Mary Cooch shows you all the steps to creating classes for K–12 and college settings. Learn how to set up Moodle so it's just right for your classroom, add course materials (including videos, widgets, and web links), get your students enrolled, and start fostering collaborative learning with blogs and chats. Plus, learn to build quizzes, grade assignments, and get student feedback. Mary also shows you how to back up a copy of your course to use again the next year, or share with others.

"
https://www.linkedin.com/learning/ipad-classroom-the-basics,iPad Classroom: The Basics,Linkedin Learning,computer_science,"[""ios"", ""ipad"", ""educational_technology"", ""classroom_management""]","The iPad is a valuable learning tool that brings 21st century instruction techniques into the classroom. In this course, Laurie Burruss shows how to deploy iPads devices in your classroom, whether students bring the devices or the school provides them. Learn how to sync multiple iPad devices to a master with Apple Configurator; download apps; create a classroom calendar; and print and project lessons from the iPad. Laurie also includes her top tips and tricks for getting the most from the your iPad setup.

"
https://www.linkedin.com/learning/ipad-classroom-creating-a-research-project,iPad Classroom: Creating a Research Project,Linkedin Learning,computer_science,"[""ios"", ""ipad"", ""educational_technology"", ""classroom_management""]","In this follow-up to _Setting Up the Classroom_, Laurie Burruss shows how to create a classroom research project with the iPad. Learn how to lead your students through the process of conducting and sharing their research, with the assistance of the Nearpod app for creating interactive presentations. These lessons highlight the possibilities for the iPad as a tool to collaborate, remediate, problem-solve, assess, and communicate with your class. The iPad multisensory features, the on-board apps, and the ever-growing variety of apps available in iTunes provide a great platform for teachers to discover new ways to engage students.

"
https://www.linkedin.com/learning/creating-a-poster-with-adobe-mobile-apps,Creating a Poster with Adobe Mobile Apps,Linkedin Learning,arts_and_design,"[""adobe_photoshop"", ""adobe_indesign_cc"", ""adobe_illustrator"", ""poster_design""]","Adobe mobile apps enable designers and artists to take their sketching and ideation workflows on the go—anywhere they can bring a smartphone or tablet. In this course, author Tony Harmer introduces the Capture CC and Comp CC apps, as he pulls together the various parts of a poster design. He shows how to define colors, draw shapes, and lay out the poster, as well as create brushes for use in Photoshop and Illustrator. By following along, members will come to understand the power of the apps and how the toolset can play an important role in their creative process. Tony finishes by taking the project into the major Creative Cloud players: Illustrator, InDesign, and Photoshop.

"
https://www.linkedin.com/learning/accelerated-design-with-comp-cc-and-indesign,Accelerated Design with Comp CC and InDesign,Linkedin Learning,arts_and_design,"[""adobe_indesign_cc""]","Comp CC allows you to quickly develop ideas on the go, from your iPad or iPhone, and then when it's time to refine those ideas, push your layout to the desktop. This course shows how to master all the features in Comp CC and import work into InDesign for fine-tuning. Author Tony Harmer helps designers who want to begin their creative process on a tablet seamlessly transition designs back to the full-fledged power of the Creative Cloud.

"
https://www.linkedin.com/learning/introduction-to-graphic-design-2016,Introduction to Graphic Design (2016),Linkedin Learning,arts_and_design,"[""typography"", ""adobe_photoshop"", ""adobe_indesign_cc"", ""adobe_illustrator"", ""color""]","What does it take to be a graphic designer? Design is a complex art that involves many different skills and tools, but by breaking down the core topics and software, Justin Seeley shows how you can get your start in the design world. First, he covers theory, including high-level concepts like layout, typography, and color. Then it's your chance to get hands-on, using Illustrator to build a custom logo from scratch and practice your vector-drawing techniques. Next, Justin takes you into Photoshop, where he shows you how to creatively adjust, repair, and retouch the kinds of images you'll use in design projects. Last, he visits InDesign for an overview of the layout and print preparation processes. By the end, you'll have a better grasp of what graphic designers do and what you'll need to learn next. It's a great jumping off point for any graphic design career.  
  
Note: These tutorials were revised in 2016 to make sure they are current with the latest version of Adobe Creative Cloud. Mini Bridge was retired this year, so Justin uses alternate methods to open and organize assets.

"
https://www.linkedin.com/learning/indesign-working-with-photoshop-and-illustrator,InDesign: Working with Photoshop and Illustrator,Linkedin Learning,arts_and_design,"[""adobe_photoshop"", ""print_production"", ""adobe_indesign_cc"", ""adobe_illustrator""]","Switching between the ""big three"" graphic design programs in Adobe Creative Cloud can be riddled with tiny difficulties. But with a few simple workflow adjustments, you can smoothly integrate Illustrator and Photoshop artwork into InDesign, and vice versa.  
  
Here David Blatner, cohost of [InDesign Secrets.com](http://www.indesignsecrets.com), goes over placing images from Illustrator and Photoshop, copying and pasting InDesign artwork, managing color and transparency, and dealing with linked images, vectors, layers, and more. By the end of the course, you should be able to move seamlessly between the three tools, getting the results you want and without losing formatting, sharpness, or quality.

"
https://www.linkedin.com/learning/learning-the-concepts-app,Learning the Concepts App,Linkedin Learning,arts_and_design,"[""illustration"", ""digital_illustration""]","The Concepts app bridges freeform sketching with the accuracy of CAD. Users can create vector illustrations and comics, make mockups, take notes, or design a new building—all from an iPad. In this course, Von Glitschka introduces Concepts, including its Freehand and Precision drawing modes and intuitive illustration tools. Then he shows how to use Concepts for ideation across a number of creative commercial pursuits, including logo design, illustration, character design, and more.

"
https://www.linkedin.com/learning/eight-things-everyone-should-know-about-photoshop,Eight Things Everyone Should Know about Photoshop,Linkedin Learning,arts_and_design,"[""adobe_photoshop"", ""image_editing""]","Overwhelmed by Photoshop? There are eight useful things that make Photoshop Photoshop, and Deke McClelland is here to explain them in plain and simple terms. If you're exploring Photoshop for the first time, or just want a 5,000-foot view before wading back into the nitty gritty, this course will help you understand the core features—layers and channels, sharpening, selections and masks, the retouching tools, blend modes, color models, Smart Objects, and layer masks—that lie at the heart of this amazing image editing program.

"
https://www.linkedin.com/learning/inkscape-essential-training,Inkscape Essential Training,Linkedin Learning,arts_and_design,"[""illustration"", ""digital_illustration"", ""inkscape""]","Create great vector graphics with Inkscape, the open-source illustration software. In this Inkscape tutorial, Mike Rankin, a design professional for over 20 years, covers everything from installing the software to outputting files for print and the web. Follow along to learn how to work with vector paths; draw shapes; add colors, patterns, and gradients to drawings; transform objects by scaling, rotating, and shearing; and creating special effects with Inkscape's nondestructive filters. Members don't need any prior experience with Illustrator or other drawing apps to get the most out of this course. Just download Inkscape and start following along.

"
https://www.linkedin.com/learning/painter-2016-essential-training,Painter 2016 Essential Training,Linkedin Learning,arts_and_design,"[""corel_painter"", ""digital_painting""]","Learn to paint on a digital canvas with the original digital painting software: Painter. Our Painter training helps you get creative ideas out of your head and into the computer. John Derry, one of the original Corel Painter authors, teaches the essential tools and techniques you need to create stunning works of digital art in Painter 2016.  
  
First, learn the basics of painting on a computer, and see how to customize your Painter preferences, tablet and pen, and palettes, so they work best for you. John then shows how to mix and manage color; draw with hard media such as pencils and chalk; ink lines; color with markers; and wield Painter's expressive bristles and brushes. He also shows how to paint with special media such as watercolor brushes, clone areas of paintings, and troubleshoot Painter pitfalls.

"
https://www.linkedin.com/learning/adobe-draw-for-illustration,Adobe Draw for Illustration,Linkedin Learning,arts_and_design,"[""illustration"", ""drawing"", ""digital_illustration""]","Adobe Draw is made for illustration on the go—drawing anywhere inspiration strikes. Here Von Glitschka shares his favorite uses for this iOS and Android app. New and seasoned artists alike will benefit from watching over Von's shoulder to see how he transitions a hand-drawn sketch to the iPad and adds details and color with Adobe Draw.  
  
Follow along for a tour of Adobe Draw's best features and get techniques for refining line work, coloring a sketch, drawing, and adding shadows and highlights. At the end of the course, Von shows how to create new brushes and textures with Adobe Capture and then shifts his illustrations to the desktop to capitalize on the full-fledged power of Illustrator and Photoshop CC.

"
https://www.linkedin.com/learning/designing-a-poster-with-custom-brushes-in-illustrator,Designing a Poster with Custom Brushes in Illustrator,Linkedin Learning,arts_and_design,"[""illustration"", ""digital_illustration"", ""adobe_illustrator"", ""poster_design""]","It's easier to learn a new skill when you're designing something fun! In this course, you'll learn the ins and outs of creating and using custom brushes in Illustrator, while designing a full-size, Sherlock Holmes–inspired poster. Author Kevin Stohlmeyer walks through scanning the source materials, transforming them into Illustrator brushes, and then using them to create the final print-ready poster design.

"
https://www.linkedin.com/learning/advanced-typography-transmedia,Advanced Typography: Transmedia,Linkedin Learning,arts_and_design,"[""typography""]","The future of typography is now. It's a future where type is conquering motion, space, and interaction to play across all media. Imagine type that is alive and dynamic, that adapts to the environment. This is transmedia typography, type that can be expressed in a variety of visual environments, including screen-based, print-based, and emerging media. This course adapts Brad Bartlett's acclaimed transmedia typography class taught at Art Center College of Design and introduces mediatecture (aka media architecture), a ground-breaking course developed by Nik Hafermaas. Bartlett and Hafermaas explore the new ecosystems that typography now resides in and the tools (such as sensors and projectors) that designers can use to develop their own transmedia typography projects. They also provide an outlook on the rich career opportunities in this exciting new and cutting-edge space.

"
https://www.linkedin.com/learning/creating-printable-3d-art-in-photoshop,Creating Printable 3D Art in Photoshop,Linkedin Learning,arts_and_design,"[""3d_printing"", ""adobe_photoshop""]","3D printing blends technology with art: the ability to create any object you can imagine and design. In this training course, Steve Caplin walks members through creating their own works of 3D printable art with the built-in features in Photoshop CC, from creating an outline, working through the extrusion, and adding details to preparing the art for print. Steve offers universal tips and tricks that can be applied to all kinds of designs. Using an at-home printer or a 3D printing service like Shapeways, you can print your art to give to family and friends, sell online, or hang on a wall.

"
https://www.linkedin.com/learning/graphic-design-history-the-arts-and-crafts-movement,Graphic Design History: The Arts and Crafts Movement,Linkedin Learning,arts_and_design,"[""design_thinking""]","Learning about graphic design concepts and approaches of the past can help inform and inspire your work in the present. This is the premise of _Foundations of Graphic Design History_, a series aimed at designers, artists, and anyone else who wants to understand the history of design. In this installment, Sean Adams focuses on Arts and Crafts, a movement defined by a reaction against the industrial age and Victorian excess, and a renewed focus on the handmade.  
  
Sean reviews the factors leading to the rise of Arts and Crafts, and the designers and companies who led the charge, including William Morris, Gustav Stickley, and Frank Lloyd Wright. Since Arts and Crafts spanned more than print, Sean reviews its impact on architecture, textile and furniture design, ceramics and glasswork, and bookmaking. He also explains what led to the decline of the Arts and Crafts movement , and how its influence on contemporary design lives on.

"
https://www.linkedin.com/learning/5-day-drawing-challenge-drawing-inspiration,5-Day Drawing Challenge: Drawing Inspiration,Linkedin Learning,arts_and_design,"[""drawing""]","Von Glitschka is back with another 5-day drawing challenge. In this installment, he provides some drawing inspiration. These challenges ask you to put away your normal drawing tools and draw outside your comfort zone. For example, day one involves white pigment on dark paper, while day four is about drawing with shapes—and without lines. At the end of the five days, we hope you'll be inspired to stretch creatively and reach for new tools when you feel stuck in a routine.  
  
Remember: This series is designed for artists and nonartists alike. Don't be afraid to share your drawings with the rest of our community. Post them on Tumblr, Facebook, Twitter, and Instagram using the hashtag #5DayDraw.

"
https://www.linkedin.com/learning/5-day-drawing-challenge-diversify-your-drawing,5-Day Drawing Challenge: Diversify Your Drawing,Linkedin Learning,arts_and_design,"[""drawing""]","Tired of drawing the same subjects day after day? Take five days to shake up your drawing habits and diversify your art. In this _5-Day Drawing Challenge_, Von Glitschka provides five more opportunities to flex your creative muscle and challenge your preconceived notions about what tools and subjects are ""appropriate"" in art. Learn how to give people more character by distorting their features; make drawings not of rocks, but _on_ them; imagine your own mythical creature; incorporate found objects into illustrations; and make your drawings ""jump"" with some cardboard and string.  
  
These challenges are designed so that they're suitable for artists of any level. Don't be afraid to share your work! Join the rest of our community on Tumblr, Facebook, and Instagram by posting your drawings with the hashtag #5DayDraw.

"
https://www.linkedin.com/learning/indesign-quick-start,InDesign Quick Start,Linkedin Learning,arts_and_design,"[""adobe_indesign_cc""]","You want to learn InDesign, but where do you begin? This course is step one! You are only 30 minutes from creating or editing your own layouts in InDesign. David Blatner takes you through the five techniques every aspiring ""InDesigner"" needs to know to get started with InDesign: getting around the interface, working with text, adding graphics, moving objects around the artboard, and creating and printing PDFs.  
  
 Want to learn more? Check out _InDesign CC Essential Training (2015)_ for more in-depth tutorials.

"
https://www.linkedin.com/learning/learning-character-development-and-design,Learning Character Development and Design,Linkedin Learning,arts_and_design,"[""design_thinking""]","The heart of most narrative art lies in the characters in the story. This course will reveal the ""secret sauce"" that makes a character memorable, beloved, villainous, funny, or celebrated. Mary Jane Begin—illustrator, author, and Rhode Island School of Design professor—explores character design from all corners of the illustration universe, including cartoons, comics, feature animation, gaming, kid's books, and advertising.  
  
Mary Jane explains how the components of good character design can be broken down into concrete elements. She shows how body shape, posture, anatomy, facial expression, costume, color, movement, and abstract aspects like archetypes and environment bring a character to life. The lessons are illustrated with examples from Mary Jane's books, as well as famous, heart-warming characters created by a group of extraordinary character designers.

"
https://www.linkedin.com/learning/indesign-fixed-layout-epub-interactive-techniques-publish-online,InDesign: Fixed-Layout EPUB Interactive Techniques & Publish Online,Linkedin Learning,arts_and_design,"[""digital_publishing"", ""adobe_indesign_cc""]","Readers are expecting more and more from their ebooks. Luckily, the capabilities of EPUB publishing programs like InDesign are expanding every year. In this course Keith Gilbert reviews the various ways designers can enhance InDesign CC projects with Interactivity and output to fixed-layout EPUB and Adobe Publish Online. With these techniques, you can learn how to add slideshows, animation, quizzes, audio and video, buttons that trigger actions, and other interactive features to EPUB and Publish Online projects. Along the way, Keith offers tips to make your workflow more efficient and fun.

"
https://www.linkedin.com/learning/drawing-foundations-urban-sketching,Drawing Foundations: Urban Sketching,Linkedin Learning,arts_and_design,"[""drawing""]","You don't need to drive out to the country to draw from life. From an artistic point of view, urban settings have just as much appeal. This Foundations of Drawing course shows how observing everyday life can give you an eye-opening appreciation for cities and towns and their surroundings (from the view out of a bus window to a half-built construction site). Will Kemp, founder of the Will Kemp Art School, demonstrates how to create frameworks for successful sketches using freehand vertical lines, perspective, and tonal blocks. Lessons follow a logical progression, from sketching static buildings and monuments to capturing the movement of individual figures and bustling crowds. The course will enable artists to practice their drawing skills and create fast, bold urban sketches with pencils, pens, or watercolors—whatever tools they have on hand.

"
https://www.linkedin.com/learning/illustrator-cc-2013-one-on-one-advanced,Illustrator CC 2013 One-on-One: Advanced,Linkedin Learning,arts_and_design,"[""drawing"", ""adobe_illustrator""]","This course is the third in a four-part series devoted to mastering the premiere graphics creation application, Adobe Illustrator. Industry pro Deke McClelland takes a project-based learning approach to the key features in Illustrator CC, including Recolor Artwork, transparency, masks, blend modes, strokes and fills, and dynamic effects. The course also covers techniques for creating custom gradients, designing logos, generating photorealistic neon text, and wrapping type around objects. Plus, Deke shows how to call up the most essential features by organizing your workspace and employing time-saving keyboard shortcuts, how to manage the color settings, and how to adjust a few settings to make the program work even better.

"
https://www.linkedin.com/learning/illustrator-cc-2013-one-on-one-fundamentals,Illustrator CC 2013 One-on-One: Fundamentals,Linkedin Learning,arts_and_design,"[""drawing"", ""adobe_illustrator""]","Learn to create elegant, optimized graphics with Adobe Illustrator and industry-pro Deke McClelland's patented _One-on-One_ path to mastery—now updated for Illustrator Creative Cloud. This installment introduces the basic features of Illustrator CC: sizing and arranging artboards; accessing panels, menus, and tools; and creating your first illustrations with line art, shapes, and type. This includes manipulating paths with the Pen tool; painting, grouping, and coloring objects; and placing and adjusting text. Deke shows you how to select fonts, create hanging indents, and tweak the kerning and leading of your text. You'll also learn to trace images you've imported into Illustrator and scale, rotate, and duplicate artwork.  
  
Deke will add new videos as new features for Illustrator CC are revealed, ensuring you'll always be up to date on the latest tools.

"
https://www.linkedin.com/learning/manga-studio-essential-training,Manga Studio Essential Training,Linkedin Learning,arts_and_design,"[""manga_studio"", ""drawing""]","Manga Studio has become a key program for illustrators and comic book artists. What better way to learn it than by following along with artist/Manga Studio guru Doug Hills, as you create a comic page together. From sketching your initial concept to exporting and sharing your finished work with the world, this course goes through every step of the illustration process, explaining what tools will work best, and how to adapt them to your particular art style. Along the way, Doug shows how to import artwork, pencil in rough sketches, ink with the pen tools, add screen tones or color, and integrate word balloons and text. By the end of this course, you should not only feel comfortable with how Manga Studio works, but also have the beginnings of a comic page that you can continue on your own.

"
https://www.linkedin.com/learning/illustrator-cc-2013-one-on-one-intermediate,Illustrator CC 2013 One-on-One: Intermediate,Linkedin Learning,arts_and_design,"[""drawing"", ""adobe_illustrator""]","Learn how to take advantage of the next level of dynamic features in Adobe Illustrator CC. This installment of industry expert Deke McClelland's _Illustrator One-on-One_ series starts by showing you how to effectively manage layers, clipping groups, and swatches, so that you can easily swap out colors and content. Deke then explains how to create customized strokes and patterns and build complex gradients with transparency and dynamic effects, and then apply these features to paths, groups, and editable text to create professional-quality artwork. He also highlights some of the most popular features in Illustrator: Live Paint and all ten of its Pathfinder operations. The final chapters show how to prepare your projects for print and save them for distribution on the web.

"
https://www.linkedin.com/learning/photoshop-cc-2013-one-on-one-mastery,Photoshop CC 2013 One-on-One: Mastery,Linkedin Learning,arts_and_design,"[""adobe_photoshop"", ""image_editing""]","Join Photoshop master Deke McClelland in the fourth and final installment of his popular _Photoshop CC One-on-One_ series. In this course, Deke shares step-by-step tutorials and expert-level insights on the most powerful features, helping you make your own way to true Photoshop mastery.

"
https://www.linkedin.com/learning/photoshop-cc-2013-one-on-one-intermediate,Photoshop CC 2013 One-on-One: Intermediate,Linkedin Learning,arts_and_design,"[""adobe_photoshop"", ""image_editing""]","_Photoshop CC One-on-One_ is back, and this installment teaches you how to build on your basic knowledge and achieve next-level effects with this premiere image-editing program. Industry pro Deke McClelland shows you how to seamlessly move and patch areas of a photo with the Content-Aware toolset; stretch the brightness of a scene with automatic and custom Levels adjustments; create intricate designs with text and shapes; and morph an image with layer effects and transformations. Deke also shares his techniques for sharpening details, whether addressing noise and highlight/shadow clipping or camera shake, and converting a full-color image to black and white. The final chapters show you how to best print and save images for the web, making sure all your hard work pays off in the final output."
https://www.linkedin.com/learning/illustrator-for-fashion-design-creating-brushes,Illustrator for Fashion Design: Creating Brushes,Linkedin Learning,arts_and_design,"[""illustration"", ""digital_illustration"", ""adobe_illustrator"", ""fashion_illustration"", ""fashion_design""]","Explore the power of Adobe Illustrator brushes to quickly and easily add detail to your fashion illustrations. This course shows how to create and maximize the use of pattern and scatter brushes; make brushes with start and end tiles; and control brush placement relative to the path for greater control. Packed with creative ideas and inspiration, author Robin Schneider's examples are specifically geared toward fashion design use but the techniques can be applied to any design field.

"
https://www.linkedin.com/learning/photoshop-cc-2013-one-on-one-advanced,Photoshop CC 2013 One-on-One: Advanced,Linkedin Learning,arts_and_design,"[""adobe_photoshop"", ""adobe_camera_raw"", ""image_editing""]","The third part of the popular and comprehensive series _Photoshop CC One-on-One_ follows industry pro Deke McClelland as he plunges into the inner workings of Adobe Photoshop. He shows how to adjust your color, interface, and performance settings to get the best out of your images and the most out of Photoshop, and explores the power of Smart Objects, Shadows/Highlights, and Curves for making subtle, nondestructive adjustments. The course dives into Camera Raw to experiment with the editing toolset there, and returns to Photoshop to discuss toning, blur, and blend modes. Deke also teaches tried-and-true methods for sharpening details and reducing noise, as well as creating quick and accurate selections with Quick Mask, Color Range, and Refine Edge commands.

"
https://www.linkedin.com/learning/photoshop-cc-2013-one-on-one-fundamentals,Photoshop CC 2013 One-on-One: Fundamentals,Linkedin Learning,arts_and_design,"[""adobe_photoshop"", ""image_editing""]","Get the ultimate foundation in Adobe Photoshop CC, in this update to the flagship series _Photoshop One-on-One_. Deke takes you on a personalized tour of the basic tools and techniques that lie behind great images and graphic design, while keeping you up to speed with the newest features offered with Creative Cloud. Learn to open images from multiple sources, get around the panels and menus, and work with layers—the feature that allows you to perform masking, combine effects, and perform other edits nondestructively. Then Deke shows how to perform important editing tasks, such as cropping and straightening images, adjusting the luminance of your image, correcting color imbalances and enhancing color creatively, and finally, retouching and healing.

"
https://www.linkedin.com/learning/enhancing-a-photograph-in-photoshop-prayer-sticks,Enhancing a Photograph in Photoshop: Prayer Sticks,Linkedin Learning,arts_and_design,"[""adobe_photoshop"", ""image_editing""]","In this workshop Tim Grey looks back at one of his most treasured images and how it came to be, explaining the story behind this particular photograph, what his creative vision for it was, and how he achieved this vision. See how Tim applied adjustments like converting to black-and-white, adding a color tint, and enhancing contrast, and how he cleaned up the image to make it look the way he wanted it to. And more importantly, gain insights into the artistic decisions that were made at every step along the way.

"
https://www.linkedin.com/learning/digital-painting-in-photoshop-perestroika,Digital Painting in Photoshop: Perestroika,Linkedin Learning,arts_and_design,"[""illustration"", ""adobe_photoshop"", ""image_compositing"", ""digital_illustration"", ""concept_art""]","In this workshop master Adobe Photoshop artist Uli Staiger takes you step by step through the process of creating the fanciful image of an old Soviet helicopter being used as a harvester. Learn how to combine supplied source images, make adjustments, and add details to create a complex, realistic scene with lots of layers. Along the way discover lots of tricks and techniques for painting with light and shadow, creating motion blur, brush-based masking, adding vignettes, and more.

"
https://www.linkedin.com/learning/learning-illustrator-cs6,Learning Illustrator CS6,Linkedin Learning,arts_and_design,"[""drawing"", ""adobe_illustrator""]","In CS6 Adobe Illustrator is more powerful than ever before, and in this course Angie Taylor shows just how easy it can be to use. Get a tour of the interface, gain an understanding of the workflow, and be introduced to core techniques like working with artboards, understanding layers and objects, and making and moving selections. Angie also shows how to create images from shapes, apply color, reshape paths, and save and export artwork for the web, print, or animation.

"
https://www.linkedin.com/learning/enhancing-a-photograph-in-photoshop-abandoned-farmhouse,Enhancing a Photograph in Photoshop: Abandoned Farmhouse,Linkedin Learning,arts_and_design,"[""adobe_photoshop"", ""image_editing""]","In this workshop you'll have the opportunity to look over Tim Grey's shoulder as he works on one of his favorite images and gain insight into why he does what he does. See how he chooses one image from a series of similar captures, processes the RAW file to create the best possible starting point, and applies adjustments to fine-tune the look of the image. Plus, work along with Tim as he experiments with a creative interpretation of the image involving an old-fashioned color tint and vignette.

"
https://www.linkedin.com/learning/photoshop-cs6-text,Photoshop CS6: Text,Linkedin Learning,arts_and_design,"[""typography"", ""adobe_photoshop""]","Chances are, when you think of Adobe Photoshop, working with text isn't the first thing you think of. And yet Photoshop offers powerful tools for creating and customizing text. In this course Tim Grey explores all the possibilities—from basic tools and techniques for adding and formatting text to advanced options like presets, styles, layer effects, and text on a path. Plus, learn how to fine-tune the text you've added to an image, get tips for creative things you can do with words and letters in Photoshop, and be introduced to some of the new features in Photoshop CS6 that make working with text surprisingly easy and efficient.

"
https://www.linkedin.com/learning/learning-ibooks-author,Learning iBooks Author,Linkedin Learning,personal_development,"[""ibooks_author"", ""digital_publishing""]","iBooks Author is a powerful page-layout application that allows you to integrate text, photos, slideshows, video, audio, and even quizzes into your books. In this course Joseph Linaschke shows you around, starting with basics like adding photos and video, flowing text around objects, inserting new chapters, and previewing your creation on an iPad. Then you'll learn how to customize layouts, use master objects, add slideshows and quizzes, and more. Whatever your project, from a textbook to a family album, this workshop will help you make the most of what iBooks Author has to offer.

"
https://www.linkedin.com/learning/learning-photoshop-cs6,Learning Photoshop CS6,Linkedin Learning,arts_and_design,"[""adobe_photoshop"", ""image_editing""]","Adobe Photoshop is more than just an image editing application—it is a foundational staple in all the visual arts, from print design, to photography, to web design, to motion graphics and 3D graphics. In this course, Adobe Certified Instructor Chad Perkins covers the basics of Photoshop. Learn about the components of visual images, making selections, color correcting, fixing images, outputting images, and much more. This course uses Photoshop CS6, but the information presented is applicable to all versions of the application.

"
https://www.linkedin.com/learning/11-things-every-newspaper-should-know-about-pdfs,11 Things Every Newspaper Should Know About PDFs,Linkedin Learning,business,"[""adobe_acrobat""]","After years of watching colleagues and clients struggle with PDFs, Russell Viers was inspired to create this course, which takes a practical, nuts-and-bolts look at working with PDFs in a production environment. In a series of quick lessons, Russell shows how to look at a PDF and understand what's going on, diagnose potential problems, and fix those problems. Along the way, get valuable tips for preflighting, converting colors, editing PDFs in Adobe Photoshop and Illustrator, and much more.

"
https://www.linkedin.com/learning/learning-fireworks-cs6,Learning Fireworks CS6,Linkedin Learning,arts_and_design,"[""wireframing"", ""interaction_design"", ""web_graphics"", ""adobe_fireworks""]","Fireworks CS6 is the latest iteration of Adobe's powerful web graphics and rapid interactive prototyping tool, and in this course Adobe Community Professional Tom Green gives you an overview of the Fireworks interface, the formats it can output, and its various imaging tools. Along the way, discover how Fireworks integrates with Adobe Edge, Dreamweaver CS6, and other tools in the Adobe Master Collection. Using a project-based approach to the techniques presented, this course helps define where Fireworks fits into the workflow for digital media projects ranging from simple web page prototyping to interface design for rich Internet applications.

"
https://www.linkedin.com/learning/digital-painting-in-photoshop-powered-by-nature,Digital Painting in Photoshop: Powered by Nature,Linkedin Learning,arts_and_design,"[""illustration"", ""adobe_photoshop"", ""image_compositing"", ""digital_illustration"", ""concept_art""]","Maybe you've never seen hot air balloons floating by carrying giant rocks with cows on them, but Uli Staiger has...in his head, anyway. In this remarkable workshop see how he went about making his vision a reality using Adobe Photoshop and some professional compositing techniques. Follow along as Uli stitches together four images to create the panorama that will serve as the background, adjusting the color and lighting and painting in clouds. Then he shows how to add the balloons, rocks, and cows using Smart Objects, layer styles, custom brush tips, and more. As a special bonus, learn how to add 3D to the image using Photoshop CS4 or CS5 Extended.

"
https://www.linkedin.com/learning/learning-incopy-cs5,Learning InCopy CS5,Linkedin Learning,arts_and_design,"[""incopy"", ""digital_publishing""]","Many Adobe InDesign users create articles in programs like Microsoft Word, then place their content into an InDesign layout, which only the designer has access to. InCopy provides a two-way street where editors and writers can edit content in InDesign while a designer simultaneously works on the design portion of the project, and the text formatting is retained in both programs. In this course, learn how to write content using InCopy, style text appropriately so that it transfers to the InDesign layout, and make content available to writers and editors from within InDesign. Author Chad Chelius also ensures you get a handle working with tables, Track Changes, graphics, and templates in InCopy.

"
https://www.linkedin.com/learning/digital-painting-in-photoshop-day-for-night,Digital Painting in Photoshop: Day for Night,Linkedin Learning,arts_and_design,"[""illustration"", ""adobe_photoshop"", ""image_compositing"", ""digital_illustration"", ""concept_art""]","In this workshop author Steve Caplin teaches a range of techniques to change the background image in a photomontage, from time shifting to creating rain and water effects, from building complex reflections to lighting up windows. See how to use Adobe Photoshop filters like Motion Blur and Plastic Wrap to create a wide range of liquid and weather effects, how to add convincing shadows, and how to use dramatic lighting effects to bring a dull image to life.

"
https://www.linkedin.com/learning/photoshop-creating-perspective,Photoshop: Creating Perspective,Linkedin Learning,arts_and_design,"[""illustration"", ""adobe_photoshop"", ""drawing"", ""digital_illustration""]","Even with perfect mastery of all Adobe Photoshop's tools and filters, unless you get the perspective right, your montages will always look a little off. In this workshop, author and expert Steve Caplin teaches how to work with horizons, vanishing lines, and Photoshop's extraordinary Vanishing Point filter. Plus, learn how to adapt a photograph so that it fits in with the perspective of any scene in which you want to place it.

"
https://www.linkedin.com/learning/creating-a-hallway-scene-with-photoshop,Creating a Hallway Scene with Photoshop,Linkedin Learning,arts_and_design,"[""digital_painting"", ""adobe_photoshop""]","Adobe Photoshop can help us create stunning montages from photographic sources, but what if we mix things up and see what we can produce without using any photographs whatsoever? In this workshop, author Steve Caplin introduces new and surprising ways of creating new artwork from scratch in Photoshop. See how to build every single element in a 1930s image from scratch, from creating the wood texture used for the door to drawing the wallpaper and adding the lighting.

"
https://www.linkedin.com/learning/photoshop-cs5-smart-objects,Photoshop CS5: Smart Objects,Linkedin Learning,arts_and_design,"[""adobe_photoshop"", ""image_editing""]","Most Adobe Photoshop artists don't make use of Smart Objects, and thus miss out on a potentially very powerful tool. With Smart Objects you can create a complex transformation once and then swap out the contents for any artwork you choose. In this workshop, Photoshop artist and author Steve Caplin shows you how you can use Smart Objects to enhance almost all your Photoshop work. Learn to simplify and speed up repetitive tasks, and create templates that can be repurposed as many times as you wish.

"
